learner_id,course_id,platform,enrollment_date,completion_status,assessment_score,feedback_score,time_spent_hours,video_completion_rate,interaction_count,anomaly_flag,course_quality_label,avg_completion_rate,avg_assessment_score,is_high_feedback,engagement_score
L2664,C022,edX,4/23/2022,0,0.0,0.0,1.0,0.46,1.0,0,0,0.612903226,41.62419355,0,0.46
L2665,C038,FutureLearn,3/22/2022,0,0.0,0.0,3.0,0.1,4.0,0,0,0.6875,48.7171875,0,0.4
L2666,C082,FutureLearn,3/29/2022,0,0.0,0.0,2.7,0.22,3.0,0,0,0.661016949,45.00677966,0,0.66
L2667,C074,FutureLearn,4/28/2022,1,66.9,2.4,4.3,0.74,6.0,0,0,0.671875,46.240625,0,4.44
L2668,C012,Skillshare,9/25/2022,1,65.8,3.9,0.9,0.88,14.0,0,1,0.734375,52.640625,0,12.32
L2669,C063,Udemy,10/30/2022,1,82.4,1.8,8.3,0.72,8.0,0,0,0.62,44.356,0,5.76
L2670,C061,Skillshare,5/23/2022,1,94.9,3.1,0.9,0.92,11.0,0,1,0.660714286,46.63035714,0,10.12
L2671,C002,Skillshare,5/7/2022,1,69.0,1.6,1.8,0.72,8.0,0,0,0.770833333,50.73541667,0,5.76
L2672,C032,edX,8/11/2022,1,94.8,3.8,2.3,0.72,10.0,0,1,0.612244898,43.57755102,0,7.2
L2673,C075,,10/30/2022,1,62.4,2.4,22.7,0.81,12.0,0,0,0.613636364,43.90454545,0,9.72
L2674,C020,FutureLearn,1/3/2022,0,0.0,0.0,0.7,0.01,2.0,0,0,0.760869565,53.55434783,0,0.02
L2675,C054,Coursera,1/21/2022,1,83.8,4.2,14.9,0.86,8.0,0,1,0.541666667,38.03958333,1,6.88
L2676,C061,,1/18/2022,0,0.0,0.0,1.2,0.09,3.0,0,0,0.660714286,46.63035714,0,0.27
L2677,C055,FutureLearn,7/21/2022,0,0.0,0.0,2.8,0.25,2.0,0,0,0.693548387,48.5016129,0,0.5
L2678,C062,,8/20/2022,0,0.0,0.0,1.5,0.11,,0,0,0.648148148,44.63333333,0,0.22
L2679,C064,Udemy,2/12/2022,1,60.2,3.8,30.3,0.73,6.0,0,1,0.770833333,56.29791667,0,4.38
L2680,C072,Coursera,12/21/2022,1,53.9,3.1,11.5,0.83,4.0,0,0,0.744680851,51.91489362,0,3.32
L2681,C094,Skillshare,4/22/2022,1,81.9,3.4,9.9,0.84,6.0,0,1,0.648148148,47.95925926,0,5.04
L2682,C017,,6/1/2022,1,75.8,3.7,9.1,0.76,9.0,0,1,0.731343284,51.24328358,0,6.84
L2683,C031,Coursera,1/9/2022,1,82.3,1.1,30.7,0.95,7.0,0,0,0.636363636,44.01636364,0,6.65
L2684,C062,edX,3/24/2022,1,70.1,2.8,5.3,0.95,9.0,0,0,0.648148148,44.63333333,0,8.55
L2685,C091,Skillshare,10/20/2022,0,0.0,0.0,0.6,0.2,2.0,0,0,0.625,43.06458333,0,0.4
L2686,C096,FutureLearn,1/13/2022,1,56.1,2.0,9.2,0.91,10.0,0,0,0.677966102,45.67118644,0,9.1
L2687,C059,Skillshare,3/12/2022,1,69.2,2.6,6.2,0.72,10.0,0,0,0.622641509,44.59433962,0,7.2
L2688,C091,Skillshare,4/5/2022,0,0.0,0.0,1.7,0.0,,0,0,0.625,43.06458333,0,0.0
L2689,C048,Skillshare,12/27/2022,0,0.0,0.0,2.6,0.46,1.0,0,0,0.642857143,45.46190476,0,0.46
L2690,C082,Coursera,11/18/2022,0,0.0,0.0,1.7,,2.0,0,0,0.661016949,45.00677966,0,0.44
L2691,C010,Skillshare,12/20/2022,0,0.0,0.0,2.4,0.33,2.0,0,0,0.789473684,54.9,0,0.66
L2692,C043,FutureLearn,1/17/2022,1,75.4,2.6,6.9,0.86,12.0,0,0,0.625,44.2375,0,10.32
L2693,C038,Skillshare,5/19/2022,1,43.1,3.1,6.0,0.97,6.0,0,0,0.6875,48.7171875,0,5.82
L2694,C090,FutureLearn,10/5/2022,1,51.6,4.9,5.4,0.76,10.0,0,0,0.711538462,48.97307692,1,7.6
L2695,C074,Udemy,12/17/2022,1,65.4,2.3,4.6,0.82,9.0,0,0,0.671875,46.240625,0,7.38
L2696,C011,FutureLearn,6/21/2022,1,78.8,1.1,44.7,0.91,10.0,0,0,0.682539683,47.54444444,0,9.1
L2697,C095,Coursera,9/21/2022,1,85.8,1.4,9.7,,11.0,0,0,0.679245283,48.90754717,0,8.58
L2698,C087,edX,1/27/2022,0,0.0,0.0,2.7,0.31,0.0,0,0,0.693877551,49.60204082,0,0.0
L2699,C015,Skillshare,7/7/2022,1,47.4,3.0,0.6,0.88,7.0,0,0,0.714285714,49.94285714,0,6.16
L2700,C060,FutureLearn,1/21/2022,1,100.0,2.0,14.8,0.89,10.0,0,0,0.659574468,48.6,0,8.9
L2701,C047,edX,3/31/2022,1,64.6,4.6,3.5,0.86,,0,1,0.6,46.58,1,6.88
L2702,C083,FutureLearn,12/27/2022,1,87.1,3.0,5.1,0.98,10.0,0,0,0.775862069,53.65344828,0,9.8
L2703,C009,FutureLearn,12/30/2022,1,62.1,2.0,3.9,0.98,8.0,0,0,0.787234043,54.68723404,0,7.84
L2704,C100,Udemy,3/12/2022,1,56.5,3.0,4.9,0.75,11.0,0,0,0.674418605,46.39069767,0,8.25
L2705,C043,Udemy,10/4/2022,1,62.8,3.8,0.5,0.75,4.0,0,1,0.625,44.2375,0,3.0
L2706,C015,Skillshare,10/25/2022,1,48.9,1.3,7.5,0.78,13.0,0,0,0.714285714,49.94285714,0,10.14
L2707,C090,Udemy,4/26/2022,1,61.2,4.8,12.6,0.92,16.0,0,1,0.711538462,48.97307692,1,14.72
L2708,C042,edX,5/17/2022,1,81.2,2.4,7.9,,11.0,0,0,0.547169811,38.61698113,0,9.9
L2709,C065,Skillshare,5/22/2022,0,0.0,0.0,1.4,0.22,1.0,0,0,0.705882353,47.83529412,0,0.22
L2710,C007,Coursera,7/10/2022,0,0.0,0.0,1.4,0.25,,0,0,0.617021277,40.28297872,0,0.0
L2711,C045,Skillshare,9/6/2022,1,83.5,4.1,13.1,0.75,11.0,0,1,0.710526316,47.42368421,1,8.25
L2712,C065,FutureLearn,3/4/2022,1,77.1,4.4,1.7,0.7,12.0,0,0,0.705882353,47.83529412,1,8.4
L2713,C061,FutureLearn,12/14/2022,0,0.0,0.0,2.4,0.14,3.0,0,0,0.660714286,46.63035714,0,0.42
L2714,C069,edX,8/20/2022,0,0.0,0.0,0.8,0.03,0.0,0,0,0.532258065,37.68064516,0,0.0
L2715,C080,edX,12/11/2022,1,93.3,2.3,12.3,0.96,13.0,0,0,0.794117647,55.36764706,0,12.48
L2716,C089,Coursera,4/7/2022,0,0.0,0.0,2.3,0.18,0.0,0,0,0.756097561,54.26829268,0,0.0
L2717,C059,Coursera,2/11/2022,1,52.9,4.5,23.2,0.8,8.0,0,0,0.622641509,44.59433962,1,6.4
L2718,C051,Udemy,5/28/2022,1,60.2,1.3,9.0,0.99,,0,0,0.708333333,51.68541667,0,7.92
L2719,C010,Coursera,3/26/2022,1,83.6,2.0,13.4,0.94,7.0,0,0,0.789473684,54.9,0,6.58
L2720,C036,Coursera,12/23/2022,1,57.6,2.4,1.8,0.73,13.0,0,0,0.68,47.784,0,9.49
L2721,C019,Skillshare,3/19/2022,1,58.3,2.9,6.2,0.86,17.0,0,0,0.735849057,50.50754717,0,14.62
L2722,C027,FutureLearn,11/18/2022,1,62.4,1.5,56.5,0.93,14.0,0,0,0.692307692,48.725,0,13.02
L2723,C003,edX,8/2/2022,1,49.1,3.8,23.3,0.75,5.0,1,0,0.681818182,43.65,0,3.75
L2724,C088,FutureLearn,3/9/2022,0,0.0,0.0,2.1,0.35,3.0,0,0,0.607843137,41.05294118,0,1.05
L2725,C061,edX,8/4/2022,1,71.5,4.5,0.2,0.77,5.0,0,1,0.660714286,46.63035714,1,3.85
L2726,C057,Coursera,5/30/2022,1,87.8,2.3,4.1,0.97,9.0,0,0,0.754385965,54.93859649,0,8.73
L2727,C025,Coursera,1/12/2022,0,0.0,0.0,2.9,0.29,1.0,0,0,0.578947368,40.70789474,0,0.29
L2728,C030,FutureLearn,11/27/2022,1,68.4,4.6,21.0,,8.0,0,1,0.714285714,49.2877551,1,5.68
L2729,C043,Skillshare,10/24/2022,0,0.0,0.0,2.3,0.09,2.0,0,0,0.625,44.2375,0,0.18
L2730,C044,edX,9/6/2022,1,55.4,2.7,0.3,0.74,8.0,0,0,0.826086957,56.53913043,0,5.92
L2731,C076,FutureLearn,10/8/2022,1,81.4,4.0,35.8,0.88,7.0,0,1,0.783333333,51.98333333,1,6.16
L2732,C057,Skillshare,6/5/2022,1,87.9,3.1,4.9,0.74,9.0,0,1,0.754385965,54.93859649,0,6.66
L2733,C073,Udemy,6/6/2022,1,52.1,3.3,2.7,0.97,3.0,0,0,0.756097561,48.97317073,0,2.91
L2734,C022,edX,4/27/2022,1,54.6,1.2,19.5,0.79,7.0,0,0,0.612903226,41.62419355,0,5.53
L2735,C062,edX,5/28/2022,1,85.3,1.2,14.5,0.87,9.0,0,0,0.648148148,44.63333333,0,7.83
L2736,C099,Coursera,3/17/2022,1,62.0,4.7,11.1,0.83,11.0,0,1,0.70212766,48.62765957,1,9.13
L2737,C046,edX,8/22/2022,1,64.0,4.7,5.6,0.79,11.0,0,1,0.775510204,53.68367347,1,8.69
L2738,C022,FutureLearn,3/24/2022,1,53.0,2.9,11.7,0.94,10.0,0,0,0.612903226,41.62419355,0,9.4
L2739,C092,FutureLearn,5/27/2022,1,66.1,4.1,5.3,0.91,10.0,0,1,0.804347826,55.64782609,1,9.1
L2740,C024,Udemy,12/29/2022,1,70.8,1.8,0.7,0.85,,0,0,0.659090909,44.51818182,0,8.5
L2741,C089,Udemy,3/24/2022,1,57.2,3.9,5.3,0.89,11.0,0,0,0.756097561,54.26829268,0,9.79
L2742,C031,Coursera,1/22/2022,1,53.4,3.5,1.4,0.96,13.0,0,0,0.636363636,44.01636364,0,12.48
L2743,C041,FutureLearn,3/6/2022,1,54.9,4.7,17.8,0.85,,0,0,0.716981132,51.24150943,1,10.2
L2744,C057,edX,7/9/2022,1,63.2,1.3,4.4,0.91,10.0,0,0,0.754385965,54.93859649,0,9.1
L2745,C024,Udemy,10/15/2022,0,0.0,0.0,2.2,0.04,2.0,0,0,0.659090909,44.51818182,0,0.08
L2746,C091,Coursera,12/7/2022,0,0.0,0.0,2.6,0.16,0.0,0,0,0.625,43.06458333,0,0.0
L2747,C041,edX,3/17/2022,0,0.0,0.0,1.1,0.09,3.0,0,0,0.716981132,51.24150943,0,0.27
L2748,C048,Skillshare,10/4/2022,1,39.9,3.8,10.6,0.88,16.0,1,0,0.642857143,45.46190476,0,14.08
L2749,C021,FutureLearn,6/4/2022,1,49.7,1.8,6.1,0.88,7.0,0,0,0.74,50.32,0,6.16
L2750,C016,Coursera,7/27/2022,1,81.3,4.8,11.2,0.93,9.0,0,1,0.712121212,51.35606061,1,8.37
L2751,C064,Udemy,8/23/2022,1,67.1,4.4,44.9,0.72,3.0,0,1,0.770833333,56.29791667,1,2.16
L2752,C041,Udemy,1/3/2022,1,90.5,1.5,20.5,0.71,8.0,0,0,0.716981132,51.24150943,0,5.68
L2753,C095,FutureLearn,9/17/2022,1,79.4,4.9,6.9,0.77,7.0,0,1,0.679245283,48.90754717,1,5.39
L2754,C043,edX,8/31/2022,1,73.9,1.2,0.5,0.88,11.0,0,0,0.625,44.2375,0,9.68
L2755,C038,FutureLearn,12/8/2022,1,72.3,1.4,16.0,,4.0,0,0,0.6875,48.7171875,0,3.96
L2756,C019,,8/15/2022,1,90.8,1.6,20.2,0.79,13.0,0,0,0.735849057,50.50754717,0,10.27
L2757,C044,Coursera,9/3/2022,1,61.3,1.2,2.8,0.8,14.0,0,0,0.826086957,56.53913043,0,11.2
L2758,C006,Udemy,12/14/2022,1,60.5,2.8,15.4,0.99,11.0,0,0,0.653061224,43.82244898,0,10.89
L2759,C071,Coursera,6/7/2022,1,48.2,1.3,7.7,1.0,12.0,0,0,0.724137931,50.45172414,0,12.0
L2760,C004,Skillshare,11/13/2022,1,63.9,4.1,3.3,0.7,14.0,0,0,0.84,57.566,1,9.8
L2761,C029,Skillshare,7/2/2022,0,0.0,0.0,2.5,0.47,2.0,0,0,0.619047619,43.39761905,0,0.94
L2762,C012,edX,1/29/2022,1,80.3,2.5,17.9,0.81,13.0,0,0,0.734375,52.640625,0,10.53
L2763,C078,Udemy,10/26/2022,1,61.1,3.5,0.7,0.98,11.0,0,1,0.738095238,51.98809524,0,10.78
L2764,C068,Udemy,5/23/2022,1,71.0,4.7,0.7,0.73,11.0,0,1,0.805555556,57.31388889,1,8.03
L2765,C026,Coursera,2/12/2022,1,86.7,2.3,5.2,0.95,13.0,0,0,0.86,61.268,0,12.35
L2766,C069,Skillshare,12/13/2022,0,0.0,0.0,1.3,0.42,0.0,0,0,0.532258065,37.68064516,0,0.0
L2767,C086,Coursera,9/20/2022,0,0.0,0.0,2.8,0.32,1.0,0,0,0.688888889,48.64444444,0,0.32
L2768,C051,Udemy,9/9/2022,1,65.6,2.7,18.0,,13.0,0,0,0.708333333,51.68541667,0,12.09
L2769,C041,FutureLearn,11/6/2022,1,77.1,2.3,1.7,0.91,,0,0,0.716981132,51.24150943,0,9.1
L2770,C066,Coursera,12/8/2022,0,0.0,0.0,2.6,0.15,,0,0,0.630434783,43.1673913,0,0.15
L2771,C047,Skillshare,3/17/2022,1,57.2,1.9,7.7,0.95,8.0,0,0,0.6,46.58,0,7.6
L2772,C092,Skillshare,7/9/2022,0,0.0,0.0,2.9,0.18,0.0,0,0,0.804347826,55.64782609,0,0.0
L2773,C050,edX,1/7/2022,1,91.1,3.8,1.4,1.0,11.0,0,1,0.744186047,49.07906977,0,11.0
L2774,C037,edX,6/29/2022,1,66.2,2.1,1.3,0.93,11.0,0,0,0.6875,45.5375,0,10.23
L2775,C040,Skillshare,10/15/2022,0,0.0,0.0,2.1,0.38,2.0,0,0,0.622222222,43.37555556,0,0.76
L2776,C012,Udemy,8/16/2022,1,75.9,1.1,8.0,0.99,9.0,0,0,0.734375,52.640625,0,8.91
L2777,C095,Skillshare,8/15/2022,1,40.4,1.5,29.3,0.86,8.0,1,0,0.679245283,48.90754717,0,6.88
L2778,C037,Udemy,8/6/2022,0,0.0,0.0,2.0,0.46,4.0,0,0,0.6875,45.5375,0,1.84
L2779,C094,Skillshare,3/13/2022,1,87.7,2.2,3.9,1.0,6.0,0,0,0.648148148,47.95925926,0,6.0
L2780,C076,FutureLearn,2/14/2022,1,67.9,2.5,1.2,0.82,13.0,0,0,0.783333333,51.98333333,0,10.66
L2781,C019,Udemy,6/5/2022,1,70.0,3.2,8.7,0.96,8.0,0,1,0.735849057,50.50754717,0,7.68
L2782,C061,FutureLearn,6/21/2022,1,53.9,2.4,9.7,0.77,15.0,0,0,0.660714286,46.63035714,0,11.55
L2783,C009,FutureLearn,7/12/2022,1,54.4,1.2,4.2,0.71,8.0,0,0,0.787234043,54.68723404,0,5.68
L2784,C012,,7/29/2022,0,0.0,0.0,1.6,0.06,4.0,0,0,0.734375,52.640625,0,0.24
L2785,C082,edX,8/1/2022,1,60.6,2.7,25.1,0.87,12.0,0,0,0.661016949,45.00677966,0,10.44
L2786,C023,FutureLearn,8/25/2022,0,0.0,0.0,2.3,0.3,2.0,0,0,0.679245283,49.76792453,0,0.6
L2787,C091,FutureLearn,3/12/2022,1,95.2,4.8,22.2,0.8,9.0,0,1,0.625,43.06458333,1,7.2
L2788,C026,Udemy,7/15/2022,1,81.6,3.1,7.2,0.71,4.0,0,1,0.86,61.268,0,2.84
L2789,C038,FutureLearn,9/9/2022,1,71.3,2.6,6.3,0.95,11.0,0,0,0.6875,48.7171875,0,10.45
L2790,C006,edX,10/27/2022,0,0.0,0.0,2.6,0.08,,0,0,0.653061224,43.82244898,0,0.0
L2791,C039,Skillshare,10/14/2022,0,0.0,0.0,1.2,0.14,2.0,0,0,0.659574468,48.54468085,0,0.28
L2792,C095,Skillshare,4/25/2022,0,0.0,0.0,0.9,0.25,6.0,0,0,0.679245283,48.90754717,0,1.5
L2793,C004,Coursera,3/20/2022,0,0.0,0.0,1.9,0.19,2.0,0,0,0.84,57.566,0,0.38
L2794,C034,edX,11/24/2022,1,64.9,4.6,6.6,0.74,9.0,0,1,0.745098039,50.31960784,1,6.66
L2795,C082,Skillshare,3/5/2022,0,0.0,0.0,0.6,0.22,3.0,0,0,0.661016949,45.00677966,0,0.66
L2796,C084,edX,8/2/2022,1,61.9,4.4,0.9,0.96,10.0,0,1,0.636363636,41.80909091,1,9.6
L2797,C023,Skillshare,12/19/2022,1,88.1,4.1,2.6,0.99,5.0,0,1,0.679245283,49.76792453,1,4.95
L2798,C083,Udemy,1/15/2022,1,58.4,3.9,32.4,0.82,8.0,0,0,0.775862069,53.65344828,0,6.56
L2799,C016,edX,9/10/2022,1,69.6,2.7,12.5,0.89,7.0,0,0,0.712121212,51.35606061,0,6.23
L2800,C009,FutureLearn,7/5/2022,0,0.0,0.0,0.9,0.33,4.0,0,0,0.787234043,54.68723404,0,1.32
L2801,C075,Skillshare,10/17/2022,1,58.9,4.9,6.9,0.79,13.0,0,0,0.613636364,43.90454545,1,10.27
L2802,C056,edX,11/18/2022,1,67.2,4.9,42.3,,10.0,0,1,0.727272727,51.27636364,1,9.8
L2803,C088,Skillshare,12/22/2022,1,72.4,2.7,2.3,0.83,12.0,0,0,0.607843137,41.05294118,0,9.96
L2804,C016,edX,9/20/2022,1,61.7,4.9,0.2,0.88,15.0,0,1,0.712121212,51.35606061,1,13.2
L2805,C094,FutureLearn,1/9/2022,1,72.7,1.2,8.3,,13.0,0,0,0.648148148,47.95925926,0,10.66
L2806,C034,Udemy,10/25/2022,1,91.5,3.4,8.6,,8.0,0,1,0.745098039,50.31960784,0,7.2
L2807,C008,Udemy,6/13/2022,1,73.0,3.8,1.8,0.7,11.0,0,0,0.645833333,46.42708333,0,7.7
L2808,C060,Udemy,7/2/2022,1,97.3,4.3,2.5,0.8,7.0,0,1,0.659574468,48.6,1,5.6
L2809,C021,Coursera,5/20/2022,1,69.7,2.4,4.7,0.96,,0,0,0.74,50.32,0,9.6
L2810,C047,Skillshare,11/22/2022,1,100.0,1.3,2.0,0.82,12.0,0,0,0.6,46.58,0,9.84
L2811,C046,Coursera,5/29/2022,1,68.4,1.1,1.6,0.95,11.0,0,0,0.775510204,53.68367347,0,10.45
L2812,C038,FutureLearn,11/24/2022,1,73.7,2.6,1.3,0.79,10.0,0,0,0.6875,48.7171875,0,7.9
L2813,C010,FutureLearn,4/10/2022,1,81.4,3.4,11.8,0.82,16.0,0,1,0.789473684,54.9,0,13.12
L2814,C099,Udemy,2/18/2022,1,74.8,1.5,5.0,0.99,8.0,0,0,0.70212766,48.62765957,0,7.92
L2815,C077,Udemy,10/6/2022,0,0.0,0.0,1.3,0.18,,0,0,0.688888889,47.95333333,0,0.0
L2816,C042,edX,12/17/2022,0,0.0,0.0,1.0,0.42,0.0,0,0,0.547169811,38.61698113,0,0.0
L2817,C039,edX,12/17/2022,0,0.0,0.0,0.5,0.35,3.0,0,0,0.659574468,48.54468085,0,1.05
L2818,C090,edX,2/19/2022,1,86.6,4.2,1.5,0.85,7.0,0,1,0.711538462,48.97307692,1,5.95
L2819,C069,FutureLearn,6/30/2022,1,47.8,2.2,34.0,0.95,14.0,1,0,0.532258065,37.68064516,0,13.3
L2820,C019,Coursera,3/12/2022,1,73.0,2.5,0.8,,11.0,0,0,0.735849057,50.50754717,0,9.02
L2821,C067,edX,7/10/2022,1,64.2,1.5,5.2,0.71,8.0,0,0,0.711111111,51.03555556,0,5.68
L2822,C100,Skillshare,7/30/2022,1,54.8,3.2,3.2,0.86,10.0,0,0,0.674418605,46.39069767,0,8.6
L2823,C044,Udemy,2/22/2022,1,40.2,4.8,18.7,0.99,12.0,1,0,0.826086957,56.53913043,1,11.88
L2824,C028,Udemy,9/15/2022,0,0.0,0.0,2.2,0.49,3.0,0,0,0.634146341,45.11707317,0,1.47
L2825,C029,Udemy,10/14/2022,1,78.1,4.0,39.9,0.93,9.0,0,1,0.619047619,43.39761905,1,8.37
L2826,C079,FutureLearn,9/30/2022,1,45.6,2.7,7.3,0.73,12.0,0,0,0.755102041,51.49183673,0,8.76
L2827,C092,FutureLearn,12/26/2022,1,75.2,4.2,6.3,,7.0,0,1,0.804347826,55.64782609,1,6.65
L2828,C097,Coursera,8/2/2022,1,57.9,4.9,7.0,0.99,10.0,0,0,0.693548387,50.18548387,1,9.9
L2829,C059,Coursera,3/1/2022,1,81.4,2.3,7.6,0.84,11.0,0,0,0.622641509,44.59433962,0,9.24
L2830,C017,Coursera,9/3/2022,1,55.6,2.6,6.4,0.97,11.0,0,0,0.731343284,51.24328358,0,10.67
L2831,C045,edX,12/20/2022,1,61.4,3.0,1.8,0.87,11.0,0,0,0.710526316,47.42368421,0,9.57
L2832,C047,Udemy,8/15/2022,0,0.0,0.0,1.7,0.38,1.0,0,0,0.6,46.58,0,0.38
L2833,C077,FutureLearn,6/25/2022,1,77.1,1.5,1.6,0.73,11.0,0,0,0.688888889,47.95333333,0,8.03
L2834,C023,edX,1/15/2022,1,86.5,5.0,4.6,0.84,15.0,0,1,0.679245283,49.76792453,1,12.6
L2835,C096,Coursera,4/24/2022,0,0.0,0.0,2.4,0.34,0.0,0,0,0.677966102,45.67118644,0,0.0
L2836,C017,Udemy,12/19/2022,1,59.8,4.5,0.5,0.93,,0,0,0.731343284,51.24328358,1,10.23
L2837,C030,edX,3/6/2022,1,80.2,4.1,27.2,0.81,12.0,0,1,0.714285714,49.2877551,1,9.72
L2838,C027,Udemy,2/10/2022,1,74.7,1.7,23.8,0.89,10.0,0,0,0.692307692,48.725,0,8.9
L2839,C055,Coursera,2/9/2022,1,43.3,3.2,0.0,0.81,6.0,0,0,0.693548387,48.5016129,0,4.86
L2840,C003,Skillshare,8/9/2022,1,65.4,1.8,25.9,0.72,14.0,0,0,0.681818182,43.65,0,10.08
L2841,C006,Udemy,2/25/2022,1,41.7,2.2,34.0,0.78,14.0,1,0,0.653061224,43.82244898,0,10.92
L2842,C005,FutureLearn,10/31/2022,1,55.5,2.6,4.1,0.8,13.0,0,0,0.714285714,50.55510204,0,10.4
L2843,C008,Skillshare,3/2/2022,0,0.0,0.0,2.7,0.15,5.0,0,0,0.645833333,46.42708333,0,0.75
L2844,C033,Coursera,2/3/2022,0,0.0,0.0,1.1,0.31,0.0,0,0,0.631578947,42.81842105,0,0.0
L2845,C039,Coursera,2/19/2022,1,80.0,4.7,4.8,0.85,10.0,0,1,0.659574468,48.54468085,1,8.5
L2846,C016,FutureLearn,4/16/2022,1,63.8,2.7,32.0,0.75,10.0,0,0,0.712121212,51.35606061,0,7.5
L2847,C076,Udemy,4/5/2022,1,44.2,1.3,9.1,,7.0,0,0,0.783333333,51.98333333,0,4.9
L2848,C086,edX,1/15/2022,1,70.1,4.5,0.4,,7.0,0,1,0.688888889,48.64444444,1,6.86
L2849,C012,Udemy,5/23/2022,1,94.1,4.3,11.1,0.75,15.0,0,1,0.734375,52.640625,1,11.25
L2850,C075,edX,6/30/2022,0,0.0,0.0,2.5,0.05,,0,0,0.613636364,43.90454545,0,0.05
L2851,C021,FutureLearn,11/10/2022,1,72.3,3.8,19.7,0.98,13.0,0,1,0.74,50.32,0,12.74
L2852,C031,FutureLearn,10/19/2022,1,52.7,1.4,12.4,1.0,12.0,0,0,0.636363636,44.01636364,0,12.0
L2853,C009,Coursera,10/24/2022,1,93.2,3.9,8.2,0.77,16.0,0,1,0.787234043,54.68723404,0,12.32
L2854,C098,Coursera,9/28/2022,0,0.0,0.0,1.3,0.46,2.0,0,0,0.795454545,56.28409091,0,0.92
L2855,C028,Udemy,5/25/2022,0,0.0,0.0,1.2,0.31,3.0,0,0,0.634146341,45.11707317,0,0.93
L2856,C022,FutureLearn,1/3/2022,0,0.0,0.0,1.4,0.08,0.0,0,0,0.612903226,41.62419355,0,0.0
L2857,C093,Coursera,4/20/2022,1,84.0,4.3,14.0,0.95,12.0,0,1,0.660714286,42.91785714,1,11.4
L2858,C065,Skillshare,7/7/2022,0,0.0,0.0,3.0,0.09,1.0,0,0,0.705882353,47.83529412,0,0.09
L2859,C090,FutureLearn,4/5/2022,1,75.3,4.9,11.9,0.98,8.0,0,1,0.711538462,48.97307692,1,7.84
L2860,C057,Coursera,4/3/2022,1,100.0,1.6,29.2,0.85,16.0,0,0,0.754385965,54.93859649,0,13.6
L2861,C046,Skillshare,8/6/2022,1,100.0,3.0,34.1,0.91,8.0,0,0,0.775510204,53.68367347,0,7.28
L2862,C028,FutureLearn,4/27/2022,0,0.0,0.0,2.7,0.14,3.0,0,0,0.634146341,45.11707317,0,0.42
L2863,C053,Coursera,6/10/2022,1,65.3,4.7,0.8,0.95,10.0,0,1,0.694915254,50.12542373,1,9.5
L2864,C016,Skillshare,2/26/2022,1,52.4,4.3,3.8,0.84,9.0,0,0,0.712121212,51.35606061,1,7.56
L2865,C067,Udemy,9/11/2022,1,67.7,4.2,0.8,0.76,4.0,0,1,0.711111111,51.03555556,1,3.04
L2866,C098,edX,12/27/2022,0,0.0,0.0,2.1,0.2,1.0,0,0,0.795454545,56.28409091,0,0.2
L2867,C037,FutureLearn,1/21/2022,0,0.0,0.0,1.3,0.31,1.0,0,0,0.6875,45.5375,0,0.31
L2868,C011,edX,9/10/2022,1,89.1,3.1,2.5,0.95,13.0,0,1,0.682539683,47.54444444,0,12.35
L2869,C015,Skillshare,5/26/2022,1,55.7,2.0,11.7,0.79,14.0,0,0,0.714285714,49.94285714,0,11.06
L2870,C059,FutureLearn,6/9/2022,0,0.0,0.0,1.2,0.1,1.0,0,0,0.622641509,44.59433962,0,0.1
L2871,C088,Skillshare,4/26/2022,1,82.0,3.3,42.9,1.0,,0,1,0.607843137,41.05294118,0,9.0
L2872,C071,Skillshare,5/29/2022,1,55.0,1.1,7.7,0.77,10.0,0,0,0.724137931,50.45172414,0,7.7
L2873,C055,Udemy,2/5/2022,1,78.3,3.2,18.7,0.8,9.0,0,1,0.693548387,48.5016129,0,7.2
L2874,C061,edX,4/2/2022,0,0.0,0.0,1.4,0.3,2.0,0,0,0.660714286,46.63035714,0,0.6
L2875,C002,Skillshare,12/11/2022,1,70.9,3.4,1.4,0.78,2.0,0,1,0.770833333,50.73541667,0,1.56
L2876,C014,Skillshare,8/13/2022,0,0.0,0.0,0.5,0.12,1.0,0,0,0.692307692,48.18269231,0,0.12
L2877,C067,,3/3/2022,1,77.1,2.3,0.8,,14.0,0,0,0.711111111,51.03555556,0,14.0
L2878,C019,Skillshare,7/25/2022,1,66.7,3.7,2.2,0.76,11.0,0,1,0.735849057,50.50754717,0,8.36
L2879,C089,FutureLearn,2/22/2022,0,0.0,0.0,1.5,0.29,0.0,0,0,0.756097561,54.26829268,0,0.0
L2880,C095,Udemy,2/3/2022,0,0.0,0.0,2.2,0.26,1.0,0,0,0.679245283,48.90754717,0,0.26
L2881,C047,Udemy,6/23/2022,1,66.3,4.2,3.3,0.89,9.0,0,1,0.6,46.58,1,8.01
L2882,C026,FutureLearn,7/26/2022,1,53.0,4.2,17.9,0.95,8.0,0,0,0.86,61.268,1,7.6
L2883,C016,Udemy,8/6/2022,0,0.0,0.0,2.3,0.47,0.0,0,0,0.712121212,51.35606061,0,0.0
L2884,C093,Skillshare,5/23/2022,1,90.1,1.7,35.8,0.88,6.0,0,0,0.660714286,42.91785714,0,5.28
L2885,C098,FutureLearn,10/31/2022,1,84.8,1.3,1.5,0.87,11.0,0,0,0.795454545,56.28409091,0,9.57
L2886,C035,Skillshare,7/2/2022,1,84.0,4.7,11.6,0.9,7.0,0,1,0.822222222,56.22888889,1,6.3
