learner_id,course_id,platform,enrollment_date,completion_status,assessment_score,feedback_score,time_spent_hours,video_completion_rate,interaction_count,anomaly_flag,course_quality_label,avg_completion_rate,avg_assessment_score,is_high_feedback,engagement_score,enrollment_month,enrollment_day_of_week
L2259,C092,edX,2022-04-05,1,86.2,3.4,5.6,0.77,9.0,0,1,0.804347826,55.64782609,0,6.93,4,1
L2260,C050,Skillshare,2022-08-31,1,55.0,1.9,1.2,0.96,9.0,0,0,0.744186047,49.07906977,0,8.64,8,2
L2261,C018,Udemy,2022-04-09,1,72.0,2.9,25.8,0.92,5.0,0,0,0.793103448,54.27413793,0,4.6,4,5
L2262,C029,Coursera,2022-07-29,1,85.9,4.3,7.9,0.87,11.0,0,1,0.619047619,43.39761905,1,9.57,7,4
L2263,C098,Coursera,2022-05-19,1,80.5,2.3,1.8,0.82,12.0,0,0,0.795454545,56.28409091,0,9.84,5,3
L2264,C053,Udemy,2022-12-10,1,90.1,3.5,16.8,0.71,9.0,0,1,0.694915254,50.12542373,0,6.39,12,5
L2265,C026,Udemy,2022-02-03,1,73.6,5.0,0.6,0.85,5.0,0,1,0.86,61.268,1,4.25,2,3
L2266,C023,Skillshare,2022-11-12,1,100.0,1.6,33.2,0.98,8.0,0,0,0.679245283,49.76792453,0,7.84,11,5
L2267,C063,edX,2022-08-23,1,77.0,1.0,14.4,0.92,10.0,0,0,0.62,44.356,0,9.2,8,1
L2268,C032,Skillshare,2022-07-27,1,87.3,3.1,9.4,1.0,8.0,0,1,0.612244898,43.57755102,0,8.0,7,2
L2269,C100,Coursera,2022-11-08,0,0.0,0.0,2.7,0.37,0.0,0,0,0.674418605,46.39069767,0,0.0,11,1
L2270,C095,Skillshare,2022-06-10,1,80.5,1.2,7.0,0.91,10.0,0,0,0.679245283,48.90754717,0,9.1,6,4
L2271,C051,FutureLearn,2022-10-20,1,76.9,2.5,18.9,0.75,,0,0,0.708333333,51.68541667,0,6.0,10,3
L2272,C077,FutureLearn,2022-09-26,1,88.1,3.6,5.7,0.9,3.0,0,1,0.688888889,47.95333333,0,2.7,9,0
L2273,C083,,2022-09-24,1,62.9,3.6,14.9,0.82,12.0,0,1,0.775862069,53.65344828,0,9.84,9,5
L2274,C014,Skillshare,2022-08-22,1,74.0,3.4,66.1,0.76,10.0,0,1,0.692307692,48.18269231,0,7.6,8,0
L2275,C006,Udemy,2022-09-23,1,48.2,1.9,0.5,0.87,8.0,0,0,0.653061224,43.82244898,0,6.96,9,4
L2276,C069,Skillshare,2022-01-21,1,89.1,2.7,23.4,,11.0,0,0,0.532258065,37.68064516,0,9.24,1,4
L2277,C072,Skillshare,2022-09-22,1,74.9,3.3,3.2,0.74,11.0,0,1,0.744680851,51.91489362,0,8.14,9,3
L2278,C098,Coursera,2022-04-08,0,0.0,0.0,1.5,0.26,1.0,0,0,0.795454545,56.28409091,0,0.26,4,4
L2279,C038,Skillshare,2022-07-23,1,77.3,2.2,18.7,0.85,17.0,0,0,0.6875,48.7171875,0,14.45,7,5
L2280,C039,edX,2022-08-25,0,0.0,0.0,1.3,0.02,,0,0,0.659574468,48.54468085,0,0.0,8,3
L2281,C022,Skillshare,2022-05-31,1,85.9,4.8,20.5,,11.0,0,1,0.612903226,41.62419355,1,9.35,5,1
L2282,C079,Coursera,2022-12-20,0,0.0,0.0,0.6,0.38,1.0,0,0,0.755102041,51.49183673,0,0.38,12,1
L2283,C067,Udemy,2022-08-26,1,61.3,3.5,23.1,0.92,8.0,0,1,0.711111111,51.03555556,0,7.36,8,4
L2284,C083,Skillshare,2022-02-16,1,63.1,5.0,13.8,0.88,9.0,0,1,0.775862069,53.65344828,1,7.92,2,2
L2285,C093,FutureLearn,2022-02-27,1,68.8,4.7,9.8,0.73,14.0,0,1,0.660714286,42.91785714,1,10.22,2,6
L2286,C024,FutureLearn,2022-12-23,0,0.0,0.0,1.2,0.29,3.0,0,0,0.659090909,44.51818182,0,0.87,12,4
L2287,C070,Udemy,2022-07-21,1,64.5,1.7,15.3,0.9,12.0,0,0,0.738095238,48.29761905,0,10.8,7,3
L2288,C053,edX,2022-08-19,1,93.7,1.3,25.4,0.99,11.0,0,0,0.694915254,50.12542373,0,10.89,8,4
L2289,C004,Udemy,2022-08-21,1,77.6,2.3,6.8,0.97,8.0,0,0,0.84,57.566,0,7.76,8,6
L2290,C076,Udemy,2022-08-21,0,0.0,0.0,1.6,0.16,,0,0,0.783333333,51.98333333,0,0.48,8,6
L2291,C012,edX,2022-06-15,1,72.5,3.3,0.5,0.78,11.0,0,1,0.734375,52.640625,0,8.58,6,2
L2292,C089,Udemy,2022-03-05,1,91.9,3.0,7.9,0.95,10.0,0,0,0.756097561,54.26829268,0,9.5,3,5
L2293,C012,Coursera,2022-12-28,1,72.0,4.4,1.2,0.94,7.0,0,1,0.734375,52.640625,1,6.58,12,2
L2294,C058,edX,2022-02-13,1,47.4,1.8,6.4,0.9,11.0,0,0,0.666666667,45.32941176,0,9.9,2,6
L2295,C068,,2022-09-19,1,85.7,1.2,25.5,0.75,10.0,0,0,0.805555556,57.31388889,0,7.5,9,0
L2296,C079,Udemy,2022-07-13,0,0.0,0.0,1.8,0.12,6.0,0,0,0.755102041,51.49183673,0,0.72,7,2
L2297,C071,Skillshare,2022-01-23,1,100.0,3.6,23.9,0.83,8.0,0,1,0.724137931,50.45172414,0,6.64,1,6
L2298,C099,Udemy,2022-06-21,1,70.0,3.0,8.9,0.81,17.0,0,0,0.70212766,48.62765957,0,13.77,6,1
L2299,C073,Udemy,2022-03-25,0,0.0,0.0,2.9,0.35,1.0,0,0,0.756097561,48.97317073,0,0.35,3,4
L2300,C019,Udemy,2022-12-31,0,0.0,0.0,0.9,0.02,7.0,0,0,0.735849057,50.50754717,0,0.14,12,5
L2301,C007,Skillshare,2022-06-07,1,58.0,3.9,0.7,0.9,9.0,0,0,0.617021277,40.28297872,0,8.1,6,1
L2302,C040,,2022-05-28,0,0.0,0.0,1.3,0.03,,0,0,0.622222222,43.37555556,0,0.06,5,5
L2303,C081,Udemy,2022-03-02,1,65.4,3.0,0.8,0.88,10.0,0,0,0.673469388,44.80612245,0,8.8,3,2
L2304,C017,Udemy,2022-01-02,0,0.0,0.0,1.9,0.42,,0,0,0.731343284,51.24328358,0,0.42,1,6
L2305,C080,edX,2022-01-07,1,66.4,3.7,0.4,0.96,13.0,0,1,0.794117647,55.36764706,0,12.48,1,4
L2306,C059,Skillshare,2022-09-13,1,85.2,3.6,4.0,0.81,15.0,0,1,0.622641509,44.59433962,0,12.15,9,1
L2307,C070,Coursera,2022-11-08,1,78.9,4.8,12.2,1.0,12.0,0,1,0.738095238,48.29761905,1,12.0,11,1
L2308,C064,Udemy,2022-04-22,1,63.4,2.2,3.1,0.83,,0,0,0.770833333,56.29791667,0,7.47,4,4
L2309,C076,Skillshare,2022-08-21,1,43.8,2.2,2.4,0.9,10.0,0,0,0.783333333,51.98333333,0,9.0,8,6
L2310,C053,Skillshare,2022-02-10,0,0.0,0.0,1.6,0.11,1.0,0,0,0.694915254,50.12542373,0,0.11,2,3
L2311,C077,FutureLearn,2022-01-04,1,78.5,3.2,5.6,0.99,11.0,0,1,0.688888889,47.95333333,0,10.89,1,1
L2312,C032,FutureLearn,2022-05-23,0,0.0,0.0,2.0,0.26,0.0,0,0,0.612244898,43.57755102,0,0.0,5,0
L2313,C080,FutureLearn,2022-04-17,1,92.7,3.8,10.8,,9.0,0,1,0.794117647,55.36764706,0,6.48,4,6
L2314,C007,Udemy,2022-03-17,1,58.3,2.8,4.4,0.9,19.0,0,0,0.617021277,40.28297872,0,17.1,3,3
L2315,C008,edX,2022-01-19,0,0.0,0.0,2.7,0.02,3.0,0,0,0.645833333,46.42708333,0,0.06,1,2
L2316,C019,Coursera,2022-12-08,0,0.0,0.0,1.7,0.23,4.0,0,0,0.735849057,50.50754717,0,0.92,12,3
L2317,C074,FutureLearn,2022-06-02,1,62.7,3.9,5.5,0.98,6.0,0,1,0.671875,46.240625,0,5.88,6,3
L2318,C043,Coursera,2022-01-26,0,0.0,0.0,2.5,0.31,1.0,0,0,0.625,44.2375,0,0.31,1,2
L2319,C014,Skillshare,2022-04-02,0,0.0,0.0,0.9,0.23,1.0,0,0,0.692307692,48.18269231,0,0.23,4,5
L2320,C021,edX,2022-11-09,1,96.4,1.1,4.5,0.84,7.0,0,0,0.74,50.32,0,5.88,11,2
L2321,C085,FutureLearn,2022-10-21,1,71.7,4.8,0.8,0.8,18.0,0,1,0.689655172,46.95,1,14.4,10,4
L2322,C072,Udemy,2022-08-22,1,51.3,1.8,22.0,0.97,11.0,0,0,0.744680851,51.91489362,0,10.67,8,0
L2323,C096,FutureLearn,2022-07-04,1,68.4,3.6,17.6,0.91,10.0,0,1,0.677966102,45.67118644,0,9.1,7,0
L2324,C005,Coursera,2022-06-03,1,42.1,4.2,11.9,,6.0,1,0,0.714285714,50.55510204,1,5.88,6,4
L2325,C042,edX,2022-07-14,0,0.0,0.0,2.8,0.05,,0,0,0.547169811,38.61698113,0,0.25,7,3
L2326,C009,Skillshare,2022-10-09,0,0.0,0.0,1.2,0.14,2.0,0,0,0.787234043,54.68723404,0,0.28,10,6
L2327,C009,edX,2022-08-30,1,66.4,3.2,1.0,0.81,8.0,0,1,0.787234043,54.68723404,0,6.48,8,1
L2328,C018,Coursera,2022-12-22,1,58.8,4.3,11.3,0.97,,0,0,0.793103448,54.27413793,1,8.73,12,3
L2329,C036,edX,2022-09-27,1,76.3,2.8,4.8,0.98,13.0,0,0,0.68,47.784,0,12.74,9,1
L2330,C053,FutureLearn,2022-04-18,0,0.0,0.0,1.2,,1.0,0,0,0.694915254,50.12542373,0,0.48,4,0
L2331,C090,Udemy,2022-11-10,1,56.3,2.2,6.3,0.71,13.0,0,0,0.711538462,48.97307692,0,9.23,11,3
L2332,C008,Coursera,2022-10-20,1,84.9,4.2,10.8,0.8,10.0,0,1,0.645833333,46.42708333,1,8.0,10,3
L2333,C094,FutureLearn,2022-02-14,1,69.1,4.3,1.1,0.74,10.0,0,1,0.648148148,47.95925926,1,7.4,2,0
L2334,C062,FutureLearn,2022-12-28,0,0.0,0.0,2.3,0.04,4.0,0,0,0.648148148,44.63333333,0,0.16,12,2
L2335,C037,Skillshare,2022-11-08,1,88.0,1.4,2.3,0.71,10.0,0,0,0.6875,45.5375,0,7.1,11,1
L2336,C041,edX,2022-09-27,1,72.3,1.3,2.5,0.9,15.0,0,0,0.716981132,51.24150943,0,13.5,9,1
L2337,C074,,2022-07-01,1,74.6,3.2,7.9,0.99,8.0,0,1,0.671875,46.240625,0,7.92,7,4
L2338,C017,FutureLearn,2022-10-16,1,80.8,1.9,1.5,0.81,10.0,0,0,0.731343284,51.24328358,0,8.1,10,6
L2339,C064,FutureLearn,2022-11-20,0,0.0,0.0,2.8,0.28,3.0,0,0,0.770833333,56.29791667,0,0.84,11,6
L2340,C064,Skillshare,2022-04-03,1,42.7,1.4,11.5,,8.0,1,0,0.770833333,56.29791667,0,7.92,4,6
L2341,C079,Udemy,2022-12-29,1,57.6,2.3,0.4,0.95,8.0,0,0,0.755102041,51.49183673,0,7.6,12,3
L2342,C038,Udemy,2022-01-01,1,81.4,3.9,24.4,0.92,13.0,0,1,0.6875,48.7171875,0,11.96,1,5
L2343,C016,Coursera,2022-08-27,1,83.3,3.6,5.1,0.73,8.0,0,1,0.712121212,51.35606061,0,5.84,8,5
L2344,C081,Coursera,2022-04-17,0,0.0,0.0,1.1,0.26,2.0,0,0,0.673469388,44.80612245,0,0.52,4,6
L2345,C079,Skillshare,2022-07-31,1,67.6,1.6,3.9,0.82,7.0,0,0,0.755102041,51.49183673,0,5.74,7,6
L2346,C006,edX,2022-06-29,0,0.0,0.0,3.0,0.48,6.0,0,0,0.653061224,43.82244898,0,2.88,6,2
L2347,C072,,2022-01-06,1,76.6,3.9,2.7,0.81,,0,1,0.744680851,51.91489362,0,4.86,1,3
L2348,C082,Udemy,2022-12-20,1,83.6,5.0,9.4,0.94,8.0,0,1,0.661016949,45.00677966,1,7.52,12,1
L2349,C037,edX,2022-02-04,1,53.7,3.2,10.1,0.88,8.0,0,0,0.6875,45.5375,0,7.04,2,4
L2350,C040,edX,2022-09-17,0,0.0,0.0,0.5,0.09,0.0,0,0,0.622222222,43.37555556,0,0.0,9,5
L2351,C071,edX,2022-01-04,1,85.6,2.7,3.7,0.93,11.0,0,0,0.724137931,50.45172414,0,10.23,1,1
L2352,C015,edX,2022-06-24,1,59.8,2.6,48.0,,7.0,0,0,0.714285714,49.94285714,0,4.9,6,4
L2353,C051,FutureLearn,2022-11-12,1,60.1,2.4,6.1,0.74,9.0,0,0,0.708333333,51.68541667,0,6.66,11,5
L2354,C004,,2022-04-10,1,71.6,3.3,12.9,0.83,9.0,0,1,0.84,57.566,0,7.47,4,6
L2355,C043,edX,2022-12-11,1,67.8,3.1,6.3,0.92,6.0,0,1,0.625,44.2375,0,5.52,12,6
L2356,C062,Skillshare,2022-01-19,0,0.0,0.0,2.2,0.19,0.0,0,0,0.648148148,44.63333333,0,0.0,1,2
L2357,C083,Udemy,2022-09-04,1,46.4,1.1,7.7,0.98,,0,0,0.775862069,53.65344828,0,5.88,9,6
L2358,C020,Skillshare,2022-10-02,1,88.5,3.1,1.0,,11.0,0,1,0.760869565,53.55434783,0,9.57,10,6
L2359,C043,Skillshare,2022-07-31,1,80.5,1.9,5.2,0.93,17.0,0,0,0.625,44.2375,0,15.81,7,6
L2360,C096,Coursera,2022-09-24,1,87.4,2.3,2.6,0.85,11.0,0,0,0.677966102,45.67118644,0,9.35,9,5
L2361,C039,FutureLearn,2022-12-14,1,75.4,2.7,4.1,0.87,13.0,0,0,0.659574468,48.54468085,0,11.31,12,2
L2362,C041,FutureLearn,2022-10-02,1,51.7,4.2,13.9,0.93,9.0,0,0,0.716981132,51.24150943,1,8.37,10,6
L2363,C003,Udemy,2022-10-23,1,76.6,2.3,5.5,0.85,14.0,0,0,0.681818182,43.65,0,11.9,10,6
L2364,C088,edX,2022-07-01,1,43.2,2.0,5.3,0.85,12.0,0,0,0.607843137,41.05294118,0,10.2,7,4
L2365,C009,Udemy,2022-05-24,0,0.0,0.0,1.4,0.18,2.0,0,0,0.787234043,54.68723404,0,0.36,5,1
L2366,C004,edX,2022-07-12,1,50.2,3.9,7.9,0.83,13.0,0,0,0.84,57.566,0,10.79,7,1
L2367,C081,FutureLearn,2022-03-26,1,79.1,3.2,9.4,0.96,,0,1,0.673469388,44.80612245,0,12.48,3,5
L2368,C074,FutureLearn,2022-07-19,1,93.4,1.2,0.9,0.95,4.0,0,0,0.671875,46.240625,0,3.8,7,1
L2369,C024,FutureLearn,2022-03-01,1,37.1,1.0,3.3,0.88,11.0,0,0,0.659090909,44.51818182,0,9.68,3,1
L2370,C097,edX,2022-12-28,1,96.7,3.0,9.4,0.97,9.0,0,0,0.693548387,50.18548387,0,8.73,12,2
L2371,C041,Coursera,2022-05-20,0,0.0,0.0,2.0,,,0,0,0.716981132,51.24150943,0,0.03,5,4
L2372,C053,Coursera,2022-09-12,1,71.1,2.1,13.2,0.88,7.0,0,0,0.694915254,50.12542373,0,6.16,9,0
L2373,C031,edX,2022-08-20,1,84.9,2.0,5.9,0.9,9.0,0,0,0.636363636,44.01636364,0,8.1,8,5
L2374,C039,Udemy,2022-09-26,1,79.9,1.5,15.2,0.92,11.0,0,0,0.659574468,48.54468085,0,10.12,9,0
L2375,C039,Udemy,2022-02-27,0,0.0,0.0,1.5,,2.0,0,0,0.659574468,48.54468085,0,0.28,2,6
L2376,C048,Coursera,2022-04-14,1,70.4,1.8,15.8,0.99,11.0,0,0,0.642857143,45.46190476,0,10.89,4,3
L2377,C012,Skillshare,2022-09-17,0,0.0,0.0,1.3,0.0,3.0,0,0,0.734375,52.640625,0,0.0,9,5
L2378,C004,Skillshare,2022-09-14,1,69.8,4.9,2.8,,13.0,0,1,0.84,57.566,1,11.96,9,2
L2379,C020,Udemy,2022-06-24,1,88.1,3.5,6.5,0.93,7.0,0,1,0.760869565,53.55434783,0,6.51,6,4
L2380,C062,FutureLearn,2022-06-08,1,60.0,4.5,15.3,0.82,11.0,0,1,0.648148148,44.63333333,1,9.02,6,2
L2381,C100,edX,2022-03-15,1,85.3,1.3,14.4,0.93,12.0,0,0,0.674418605,46.39069767,0,11.16,3,1
L2382,C099,Coursera,2022-09-22,1,82.3,1.4,6.4,0.77,8.0,0,0,0.70212766,48.62765957,0,6.16,9,3
L2383,C087,Udemy,2022-04-16,0,0.0,0.0,0.7,0.46,2.0,0,0,0.693877551,49.60204082,0,0.92,4,5
L2384,C093,Coursera,2022-08-24,1,67.0,1.6,0.3,1.0,8.0,0,0,0.660714286,42.91785714,0,8.0,8,2
L2385,C050,FutureLearn,2022-03-01,1,69.2,3.4,0.3,0.72,10.0,0,1,0.744186047,49.07906977,0,7.2,3,1
L2386,C001,edX,2022-01-23,1,80.8,3.1,11.8,0.97,6.0,0,1,0.743589744,52.16153846,0,5.82,1,6
L2387,C088,FutureLearn,2022-02-14,0,0.0,0.0,0.8,0.26,2.0,0,0,0.607843137,41.05294118,0,0.52,2,0
L2388,C043,Skillshare,2022-01-24,0,0.0,0.0,1.9,0.05,3.0,0,0,0.625,44.2375,0,0.15,1,0
L2389,C014,FutureLearn,2022-12-04,0,0.0,0.0,1.5,0.07,,0,0,0.692307692,48.18269231,0,0.14,12,6
L2390,C096,edX,2022-01-12,1,68.5,3.4,5.5,0.71,13.0,0,1,0.677966102,45.67118644,0,9.23,1,2
L2391,C074,edX,2022-11-24,1,46.1,1.1,4.5,0.97,12.0,0,0,0.671875,46.240625,0,11.64,11,3
L2392,C027,edX,2022-04-13,1,53.1,4.6,12.0,0.74,14.0,0,0,0.692307692,48.725,1,10.36,4,2
L2393,C025,edX,2022-05-22,1,87.8,4.7,26.5,0.7,,0,0,0.578947368,40.70789474,1,10.5,5,6
L2394,C069,edX,2022-08-14,0,0.0,0.0,1.8,0.24,3.0,0,0,0.532258065,37.68064516,0,0.72,8,6
L2395,C086,Coursera,2022-05-20,0,0.0,0.0,2.8,0.04,4.0,0,0,0.688888889,48.64444444,0,0.16,5,4
L2396,C020,Udemy,2022-05-21,1,71.3,1.6,5.1,0.72,10.0,0,0,0.760869565,53.55434783,0,7.2,5,5
L2397,C015,Coursera,2022-11-15,1,74.3,4.7,6.5,0.87,11.0,0,1,0.714285714,49.94285714,1,9.57,11,1
L2398,C072,FutureLearn,2022-02-22,1,95.1,1.7,8.1,0.92,10.0,0,0,0.744680851,51.91489362,0,9.2,2,1
L2399,C027,FutureLearn,2022-06-29,1,83.5,4.7,22.6,0.74,9.0,0,1,0.692307692,48.725,1,6.66,6,2
L2400,C071,edX,2022-05-19,1,68.9,3.2,50.3,0.84,10.0,0,1,0.724137931,50.45172414,0,8.4,5,3
L2401,C019,edX,2022-10-21,1,56.3,2.6,13.2,0.98,7.0,0,0,0.735849057,50.50754717,0,6.86,10,4
L2402,C032,Udemy,2022-02-06,0,0.0,0.0,2.2,0.48,3.0,0,0,0.612244898,43.57755102,0,1.44,2,6
L2403,C040,FutureLearn,2022-06-23,1,66.9,3.4,10.8,0.97,11.0,0,1,0.622222222,43.37555556,0,10.67,6,3
L2404,C070,Skillshare,2022-01-26,1,70.1,2.5,1.1,0.92,8.0,0,0,0.738095238,48.29761905,0,7.36,1,2
L2405,C017,Coursera,2022-08-30,1,96.4,3.2,4.5,0.89,8.0,0,1,0.731343284,51.24328358,0,7.12,8,1
L2406,C087,Coursera,2022-02-24,0,0.0,0.0,0.9,0.39,1.0,0,0,0.693877551,49.60204082,0,0.39,2,3
L2407,C050,Coursera,2022-02-14,0,0.0,0.0,2.6,0.39,2.0,0,0,0.744186047,49.07906977,0,0.78,2,0
L2408,C055,Skillshare,2022-04-02,1,69.2,1.3,6.4,0.83,9.0,0,0,0.693548387,48.5016129,0,7.47,4,5
L2409,C091,FutureLearn,2022-10-31,1,66.6,4.0,4.6,0.91,9.0,0,1,0.625,43.06458333,1,8.19,10,0
L2410,C081,Skillshare,2022-11-12,1,71.4,4.8,45.8,0.85,10.0,0,1,0.673469388,44.80612245,1,8.5,11,5
L2411,C046,edX,2022-06-20,1,64.0,3.5,20.7,0.92,10.0,0,1,0.775510204,53.68367347,0,9.2,6,0
L2412,C026,FutureLearn,2022-02-10,1,40.0,1.1,1.9,0.85,13.0,0,0,0.86,61.268,0,11.05,2,3
L2413,C097,Skillshare,2022-10-18,1,38.5,2.4,1.1,0.99,14.0,0,0,0.693548387,50.18548387,0,13.86,10,1
L2414,C017,Coursera,2022-12-24,1,54.4,3.3,18.0,,12.0,0,0,0.731343284,51.24328358,0,9.12,12,5
L2415,C060,Coursera,2022-08-22,1,58.2,1.3,24.6,0.85,6.0,0,0,0.659574468,48.6,0,5.1,8,0
L2416,C040,Skillshare,2022-08-29,1,100.0,1.1,12.4,0.91,5.0,0,0,0.622222222,43.37555556,0,4.55,8,0
L2417,C030,Udemy,2022-03-15,1,78.5,3.7,0.9,0.89,8.0,0,1,0.714285714,49.2877551,0,7.12,3,1
L2418,C079,edX,2022-07-06,1,60.0,3.4,34.8,0.75,13.0,0,0,0.755102041,51.49183673,0,9.75,7,2
L2419,C051,Udemy,2022-12-25,0,0.0,0.0,2.8,0.18,0.0,0,0,0.708333333,51.68541667,0,0.0,12,6
L2420,C086,edX,2022-06-16,1,75.4,1.5,15.9,0.89,5.0,0,0,0.688888889,48.64444444,0,4.45,6,3
L2421,C059,Skillshare,2022-01-16,1,76.0,3.9,0.2,0.96,5.0,0,1,0.622641509,44.59433962,0,4.8,1,6
L2422,C009,Skillshare,2022-02-27,1,68.9,4.5,7.7,0.79,8.0,0,1,0.787234043,54.68723404,1,6.32,2,6
L2423,C045,Skillshare,2022-08-25,1,78.9,4.6,3.7,0.76,16.0,0,1,0.710526316,47.42368421,1,12.16,8,3
L2424,C022,edX,2022-06-28,0,0.0,0.0,1.9,0.31,2.0,0,0,0.612903226,41.62419355,0,0.62,6,1
L2425,C078,FutureLearn,2022-03-07,1,48.9,3.6,5.7,0.9,9.0,0,0,0.738095238,51.98809524,0,8.1,3,0
L2426,C066,Coursera,2022-07-27,1,64.9,3.7,18.7,0.81,8.0,0,1,0.630434783,43.1673913,0,6.48,7,2
L2427,C092,,2022-06-16,1,69.0,4.0,3.5,0.87,9.0,0,1,0.804347826,55.64782609,1,7.83,6,3
L2428,C072,,2022-06-04,1,81.1,1.5,1.8,0.89,13.0,0,0,0.744680851,51.91489362,0,11.57,6,5
L2429,C069,Skillshare,2022-07-25,1,92.3,1.7,3.7,0.71,13.0,0,0,0.532258065,37.68064516,0,9.23,7,0
L2430,C076,Skillshare,2022-05-03,1,82.7,2.1,2.0,0.99,12.0,0,0,0.783333333,51.98333333,0,11.88,5,1
L2431,C080,Udemy,2022-10-08,1,78.0,2.7,0.2,0.77,8.0,0,0,0.794117647,55.36764706,0,6.16,10,5
L2432,C021,Skillshare,2022-07-16,1,57.8,4.6,6.3,0.82,11.0,0,0,0.74,50.32,1,9.02,7,5
L2433,C009,edX,2022-04-17,1,55.9,4.9,28.7,0.78,10.0,0,0,0.787234043,54.68723404,1,7.8,4,6
L2434,C089,FutureLearn,2022-08-09,1,55.2,4.5,1.8,0.72,8.0,0,0,0.756097561,54.26829268,1,5.76,8,1
L2435,C056,FutureLearn,2022-06-25,0,0.0,0.0,1.7,0.31,3.0,0,0,0.727272727,51.27636364,0,0.93,6,5
L2436,C070,Udemy,2022-03-30,1,56.3,2.7,1.2,0.91,7.0,0,0,0.738095238,48.29761905,0,6.37,3,2
L2437,C085,Coursera,2022-12-31,1,51.8,1.7,0.1,0.84,9.0,0,0,0.689655172,46.95,0,7.56,12,5
L2438,C074,,2022-02-28,0,0.0,0.0,1.6,0.39,2.0,0,0,0.671875,46.240625,0,0.78,2,0
L2439,C076,FutureLearn,2022-08-26,1,80.5,2.4,46.5,0.78,,0,0,0.783333333,51.98333333,0,7.8,8,4
L2440,C042,FutureLearn,2022-02-19,1,77.2,5.0,9.5,0.84,10.0,0,1,0.547169811,38.61698113,1,8.4,2,5
L2441,C057,Udemy,2022-06-07,1,80.0,3.2,28.6,0.75,8.0,0,1,0.754385965,54.93859649,0,6.0,6,1
L2442,C052,Coursera,2022-11-03,1,72.0,2.6,0.5,0.99,17.0,0,0,0.742857143,52.52285714,0,16.83,11,3
L2443,C014,FutureLearn,2022-07-14,1,41.5,3.3,2.7,0.78,10.0,0,0,0.692307692,48.18269231,0,7.8,7,3
L2444,C042,Skillshare,2022-11-27,0,0.0,0.0,2.5,0.24,1.0,0,0,0.547169811,38.61698113,0,0.24,11,6
L2445,C085,Coursera,2022-02-16,1,74.3,4.1,14.6,0.81,11.0,0,1,0.689655172,46.95,1,8.91,2,2
L2446,C028,Udemy,2022-10-25,1,40.3,1.4,20.6,0.85,9.0,1,0,0.634146341,45.11707317,0,7.65,10,1
L2447,C097,Coursera,2022-03-17,1,81.5,2.6,5.6,0.87,10.0,0,0,0.693548387,50.18548387,0,8.7,3,3
L2448,C085,Udemy,2022-08-20,0,0.0,0.0,2.0,0.46,0.0,0,0,0.689655172,46.95,0,0.0,8,5
L2449,C069,edX,2022-07-19,0,0.0,0.0,1.4,0.4,2.0,0,0,0.532258065,37.68064516,0,0.8,7,1
L2450,C079,FutureLearn,2022-08-17,1,69.3,3.2,10.8,0.81,13.0,0,1,0.755102041,51.49183673,0,10.53,8,2
L2451,C026,Udemy,2022-12-15,0,0.0,0.0,1.5,0.43,3.0,0,0,0.86,61.268,0,1.29,12,3
L2452,C041,edX,2022-10-19,1,79.4,2.9,33.4,,11.0,0,0,0.716981132,51.24150943,0,10.56,10,2
L2453,C087,edX,2022-08-11,1,87.2,3.3,5.0,0.79,9.0,0,1,0.693877551,49.60204082,0,7.11,8,3
L2454,C092,edX,2022-02-15,1,83.2,3.1,0.7,0.81,14.0,0,1,0.804347826,55.64782609,0,11.34,2,1
L2455,C075,Coursera,2022-11-10,1,58.1,4.8,0.8,0.99,7.0,0,0,0.613636364,43.90454545,1,6.93,11,3
L2456,C066,Skillshare,2022-03-07,1,78.9,4.2,18.5,0.82,9.0,0,1,0.630434783,43.1673913,1,7.38,3,0
L2457,C038,Coursera,2022-07-09,0,0.0,0.0,2.1,0.03,2.0,0,0,0.6875,48.7171875,0,0.06,7,5
L2458,C071,Coursera,2022-01-01,1,38.0,1.7,5.8,0.94,10.0,0,0,0.724137931,50.45172414,0,9.4,1,5
L2459,C091,FutureLearn,2022-07-03,1,78.9,2.9,6.0,0.96,12.0,0,0,0.625,43.06458333,0,11.52,7,6
L2460,C015,edX,2022-01-16,0,0.0,0.0,2.7,0.01,5.0,0,0,0.714285714,49.94285714,0,0.05,1,6
L2461,C031,Skillshare,2022-12-26,1,58.3,3.6,5.1,0.84,8.0,0,0,0.636363636,44.01636364,0,6.72,12,0
L2462,C076,Skillshare,2022-11-17,1,51.2,3.7,46.8,0.95,12.0,0,0,0.783333333,51.98333333,0,11.4,11,3
L2463,C041,Skillshare,2022-07-27,1,74.6,3.1,22.0,0.8,4.0,0,1,0.716981132,51.24150943,0,3.2,7,2
L2464,C049,Skillshare,2022-10-07,0,0.0,0.0,2.3,0.48,5.0,0,0,0.717391304,51.05434783,0,2.4,10,4
L2465,C028,Udemy,2022-09-01,1,92.0,2.0,16.6,,10.0,0,0,0.634146341,45.11707317,0,9.9,9,3
L2466,C018,Udemy,2022-10-12,1,83.8,3.6,7.9,0.96,9.0,0,1,0.793103448,54.27413793,0,8.64,10,2
L2467,C050,,2022-08-02,1,83.4,1.6,0.3,0.98,13.0,0,0,0.744186047,49.07906977,0,12.74,8,1
L2468,C020,edX,2022-12-10,0,0.0,0.0,2.2,0.44,2.0,0,0,0.760869565,53.55434783,0,0.88,12,5
